Year,Block,Treatment,Pasture,Ecosite,C3PGObj,Plot,Transect,Distance,BOBU,WSPG,VUOC,C3PG,FORB,SS,C4PG,SD,Forage,HERB
2020,6,AGM,18S,Sandy,(blank),3,1,N,37.7,0,0,384.5,0,0,37.7,195.8,422.2,422.2
2020,6,AGM,18S,Sandy,(blank),3,1,S,53.6,0,0,349.8,23.5,0,53.6,35.6,426.8,426.8
2020,6,AGM,18S,Sandy,(blank),3,4,N,54.4,0,0,308,0,0,54.4,8,362.4,362.4
2020,6,AGM,18S,Sandy,(blank),3,4,S,85.5,2.9,0,245.4,29.5,0,88.4,156,366.1,366.1
2020,6,AGM,18S,Sandy,(blank),4,1,N,47.4,0,0,430.8,0,0,47.4,162.4,478.2,478.2
2020,6,AGM,18S,Sandy,(blank),4,1,S,31.6,0,0,546.7,0,279.2,31.6,269.1,578.3,578.3
2020,6,AGM,18S,Sandy,(blank),4,4,N,84.8,0,0,33.3,267.1,0,84.8,230.6,385.2,385.2
2020,6,AGM,18S,Sandy,(blank),4,4,S,73.4,0,0,0,112.9,0,73.4,43.1,186.3,186.3
2020,6,TGM,19N,Sandy,(blank),1,1,N,1,0,0,510.2,14.3,0,1,122.2,525.4,525.4
2020,6,TGM,19N,Sandy,(blank),1,1,S,0,13.4,0,45.9,118.8,0,13.4,42.1,191.5,191.5
2020,6,TGM,19N,Sandy,(blank),1,4,N,28.3,227.5,2.5,300.9,24.4,0,255.8,86.2,811.1,811.1
2020,6,TGM,19N,Sandy,(blank),1,4,S,0,0,0,829.7,0,0,0,38.1,829.7,829.7
2020,6,TGM,19N,Sandy,(blank),2,1,N,1.3,0,0,691.1,12.9,0,1.3,45.6,705.3,705.3
2020,6,TGM,19N,Sandy,(blank),2,1,S,0,0,0,483.1,0,0,0,67.9,483.1,483.1
2020,6,TGM,19N,Sandy,(blank),2,4,N,6.7,8,0,194,307.1,0,14.6,412.5,523.7,523.7
2020,6,TGM,19N,Sandy,(blank),2,4,S,23.4,0,0,10.8,0,0,23.4,0,34.2,34.2
2020,6,TGM,19N,Sandy,(blank),3,1,N,0,665.1,0,469.3,4,0,665.1,214.1,1803.5,1803.5
2020,6,TGM,19N,Sandy,(blank),3,1,S,23.9,125.1,0,855.2,0,0,149.1,311,1129.5,1129.5
2020,6,TGM,19N,Sandy,(blank),3,4,N,147.7,0,0,0,0,0,147.7,22.3,147.7,147.7
2020,6,TGM,19N,Sandy,(blank),3,4,S,49.5,0,0,9.1,577.5,0,49.5,133.7,636,636
2020,6,TGM,19N,Sandy,(blank),4,1,N,0,0,0,217.2,5.3,348.6,0,401.2,222.4,222.4
2020,6,TGM,19N,Sandy,(blank),4,1,S,3.2,0.5,0,34.1,10.5,0,3.7,0,48.8,48.8
2020,6,TGM,19N,Sandy,(blank),4,4,N,310.8,0,0,0,17.8,0,310.8,70.5,328.6,328.6
2020,6,TGM,19N,Sandy,(blank),4,4,S,828.1,0,0,0,0,0,828.1,191.1,828.1,828.1
2020,7,AGM,7SE,Loamy,NonMCLO,1,1,N,375.1,0,0,77.8,62.5,0,375.1,182.7,515.4,515.4
2020,7,AGM,7SE,Loamy,NonMCLO,1,1,S,293.3,0,0,1.4,0,0,293.3,13.5,294.7,294.7
2020,7,AGM,7SE,Loamy,NonMCLO,1,4,N,255.2,0,0,31.4,0,0,255.2,131.3,286.6,286.6
2020,7,AGM,7SE,Loamy,NonMCLO,1,4,S,402.6,0,0,37.7,0,0,402.6,54.7,440.3,440.3
2020,7,AGM,7SE,Loamy,NonMCLO,2,1,N,14.4,0,0,853.3,0,0,14.4,144.5,867.7,867.7
2020,7,AGM,7SE,Loamy,NonMCLO,2,1,S,123.8,0,0,144.2,0,0,123.8,26.3,268,268
2020,7,AGM,7SE,Loamy,NonMCLO,2,4,N,145.5,13.2,0,113.5,0,0,158.7,40.7,285.4,285.4
2020,7,AGM,7SE,Loamy,NonMCLO,2,4,S,274.8,111.3,0,146.3,0,0,386.1,149.1,643.7,643.7
2020,7,AGM,7SE,Loamy,NonMCLO,3,1,N,75.2,0,0,614.4,0,0,75.2,46.2,689.5,689.5
2020,7,AGM,7SE,Loamy,NonMCLO,3,1,S,62.3,69.4,11.5,379.5,0,0,131.8,250.7,592.2,592.2
2020,7,AGM,7SE,Loamy,NonMCLO,3,4,N,113.8,10.2,0,307.8,0,0,124.1,27.2,442.1,442.1
2020,7,AGM,7SE,Loamy,NonMCLO,3,4,S,463,0,6.8,36.7,0,0,463,124.4,506.4,506.4
2020,7,AGM,7SE,Salt Flats,(blank),5,1,N,0,0,0,559.2,293.9,537.1,0,222.1,853.1,853.1
2020,7,AGM,7SE,Salt Flats,(blank),5,1,S,1.4,45.5,0.8,494.3,25.2,0,46.9,328.4,612.7,612.7
2020,7,AGM,7SE,Salt Flats,(blank),5,4,N,4.5,0,0,327.1,0,0,4.5,152.8,331.5,331.5
2020,7,AGM,7SE,Salt Flats,(blank),5,4,S,1.6,0,0,551.7,0.4,0,1.6,422.6,553.7,553.7
2020,7,AGM,7SE,Salt Flats,(blank),6,1,N,12.3,57.2,0,260.5,0,0,69.4,165.8,387.1,387.1
2020,7,AGM,7SE,Salt Flats,(blank),6,1,S,5.5,680.8,0.6,130.7,0,0,686.4,582.7,1498.6,1498.6
2020,7,AGM,7SE,Salt Flats,(blank),6,4,N,0,2.2,0,398.7,300.3,0,2.2,234.2,703.4,703.4
2020,7,AGM,7SE,Salt Flats,(blank),6,4,S,3,1.2,0,267.5,489.2,0,4.3,150.9,762.2,762.2
2020,7,AGM,7SE,Sandy,(blank),4,1,N,317.5,20.5,0,316.4,1.1,0,338,128.5,675.9,675.9
2020,7,AGM,7SE,Sandy,(blank),4,1,S,275.3,0,9.5,65.6,21.5,0,275.3,56,371.9,371.9
2020,7,AGM,7SE,Sandy,(blank),4,4,N,1.3,86.5,0,599,27.2,0,87.9,334.2,800.6,800.6
2020,7,AGM,7SE,Sandy,(blank),4,4,S,57.8,1,0,89.4,0,0,58.8,155.3,149.1,149.1
2020,7,TGM,7NW,Loamy,NonMCLO,1,1,N,0,0,0,890.8,0,0,0,1021.1,890.8,890.8
2020,7,TGM,7NW,Loamy,NonMCLO,1,1,S,1.3,0,0,567.5,0,0,1.3,767.9,568.9,568.9
2020,7,TGM,7NW,Loamy,NonMCLO,1,4,N,370.4,0,0,0,0,0,370.4,138.5,370.4,370.4
2020,7,TGM,7NW,Loamy,NonMCLO,1,4,S,461,0,0,0,3,0,461,85,464,464
2020,7,TGM,7NW,Loamy,NonMCLO,2,1,N,162.9,0,0,481.8,10.9,0,162.9,22.8,655.7,655.7
2020,7,TGM,7NW,Loamy,NonMCLO,2,1,S,2.7,0,1.2,445.8,0.6,0,2.7,79.8,450.4,450.4
2020,7,TGM,7NW,Loamy,NonMCLO,2,4,N,189.6,229.3,0,0,0,0,418.9,32.8,648.3,648.3
2020,7,TGM,7NW,Loamy,NonMCLO,2,4,S,411.7,0,0,3.5,5.5,0,411.7,82.8,420.7,420.7
2020,7,TGM,7NW,Loamy,NonMCLO,4,1,N,135,0.9,0,353.5,1.4,0,135.8,61.9,491.6,491.6
2020,7,TGM,7NW,Loamy,NonMCLO,4,1,S,331.8,4.4,0,0,0,0,336.2,77.1,340.6,340.6
2020,7,TGM,7NW,Loamy,NonMCLO,4,4,N,249.2,21.3,0,27.6,0,0,270.5,24.8,319.3,319.3
2020,7,TGM,7NW,Loamy,NonMCLO,4,4,S,49.4,6.7,0,476.2,0,152.6,56.1,589.3,539.1,539.1
2020,7,TGM,7NW,Salt Flats,(blank),5,1,N,258.9,0,0,321,0,0,258.9,652.9,579.9,579.9
2020,7,TGM,7NW,Salt Flats,(blank),5,1,S,15,0,3,738.5,35.6,0,15,965.5,792,792
2020,7,TGM,7NW,Salt Flats,(blank),5,4,N,72.6,198.8,0,339,8.3,0,271.4,187.3,817.4,817.4
2020,7,TGM,7NW,Salt Flats,(blank),5,4,S,34.9,78.7,0,36,189.6,0,113.6,57.7,417.9,417.9
2020,7,TGM,7NW,Salt Flats,(blank),6,1,N,14.3,0,0,453.3,0,0,14.3,617.1,467.6,467.6
2020,7,TGM,7NW,Salt Flats,(blank),6,1,S,11.5,0,0,383,38.7,60.3,11.5,276.7,433.2,433.2
2020,7,TGM,7NW,Salt Flats,(blank),6,4,N,0,60.9,0,353.9,0,185.6,60.9,826.5,475.7,475.7
2020,7,TGM,7NW,Salt Flats,(blank),6,4,S,0,494.4,0,169.4,0,0,494.4,1161.9,1158.2,1158.2
2020,7,TGM,7NW,Sandy,(blank),3,1,N,52.5,0,0,220.8,78.4,0,52.5,21.2,351.8,351.8
2020,7,TGM,7NW,Sandy,(blank),3,1,S,1.1,0,0,682.3,67.5,77.6,1.1,229.9,750.9,750.9
2020,7,TGM,7NW,Sandy,(blank),3,4,N,12.9,0,0,637.2,0,116.9,12.9,654.1,650.1,650.1
2020,7,TGM,7NW,Sandy,(blank),3,4,S,173.1,0,0,108.8,44.8,0,173.1,423.6,326.7,326.7
2020,8,AGM,8E,Loamy,NonMCLO,1,1,N,0,0,0,389.8,0,0,0,431.3,389.8,389.8
2020,8,AGM,8E,Loamy,NonMCLO,1,1,S,180.2,0,0,69.4,30,221.1,180.2,252.8,279.5,279.5
2020,8,AGM,8E,Loamy,NonMCLO,1,4,N,175,4.3,0,168.5,4.8,585.9,179.3,407.1,356.8,356.8
2020,8,AGM,8E,Loamy,NonMCLO,1,4,S,135,28.6,0,209.7,90.2,0,163.7,526.2,492.2,492.2
2020,8,AGM,8E,Loamy,NonMCLO,3,1,N,41.6,0,0,39.2,0,0,41.6,6.1,80.8,80.8
2020,8,AGM,8E,Loamy,NonMCLO,3,1,S,310.8,0,0,68.6,0,0,310.8,51.4,379.4,379.4
2020,8,AGM,8E,Loamy,NonMCLO,3,4,N,227.2,0,0,286.8,0,0,227.2,367.5,514,514
2020,8,AGM,8E,Loamy,NonMCLO,3,4,S,27.1,0,0,514.3,0,0,27.1,316.1,541.4,541.4
2020,8,AGM,8E,Sandy,(blank),2,1,N,68.6,0,0,10.8,488.4,0,68.6,13,567.7,567.7
2020,8,AGM,8E,Sandy,(blank),2,1,S,328.2,0,0,0,82.2,0,328.2,35.5,410.5,410.5
2020,8,AGM,8E,Sandy,(blank),2,4,N,415.4,0,0,1.1,0,99.1,415.4,65.4,416.5,416.5
2020,8,AGM,8E,Sandy,(blank),2,4,S,112.1,0,0,649.5,26,0,112.1,425.1,787.6,787.6
2020,8,AGM,8E,Sandy,(blank),4,1,N,4.3,0,0,617.8,0,0,4.3,1173.4,622.2,622.2
2020,8,AGM,8E,Sandy,(blank),4,1,S,17,0,0,445.1,0,0,17,930.9,462,462
2020,8,AGM,8E,Sandy,(blank),4,4,N,5.5,0,0,356.3,0,0,5.5,382.3,361.8,361.8
2020,8,AGM,8E,Sandy,(blank),4,4,S,61.5,0,0,347.1,10.6,0,61.5,244.4,419.2,419.2
2020,8,TGM,5E,Loamy,NonMCLO,1,1,N,1.2,0,0,172.9,0,0,1.2,30.8,174.1,174.1
2020,8,TGM,5E,Loamy,NonMCLO,1,1,S,3.9,0,0,223.5,25.5,0,3.9,26.8,252.9,252.9
2020,8,TGM,5E,Loamy,NonMCLO,1,4,N,4.6,1,0,333,3.3,0,5.7,76.1,342.9,342.9
2020,8,TGM,5E,Loamy,NonMCLO,1,4,S,15.2,0,0,841.3,6.9,0,15.2,578.7,863.4,863.4
2020,8,TGM,5E,Loamy,NonMCLO,3,1,N,0,0,0,567.3,0,0,0,152,567.3,567.3
2020,8,TGM,5E,Loamy,NonMCLO,3,1,S,11.2,0,0,1153.6,1.4,0,11.2,477.1,1166.2,1166.2
2020,8,TGM,5E,Loamy,NonMCLO,3,4,N,196.2,0,0,0,0,0,196.2,112.5,196.2,196.2
2020,8,TGM,5E,Loamy,NonMCLO,3,4,S,125.6,0,0,0,3,0,125.6,1.4,128.6,128.6
2020,8,TGM,5E,Sandy,(blank),2,1,N,105.4,0,0,270.4,1.1,187.4,105.4,374.2,376.8,376.8
2020,8,TGM,5E,Sandy,(blank),2,1,S,122.4,0,0,345.4,13.9,0,122.4,181.4,481.7,481.7
2020,8,TGM,5E,Sandy,(blank),2,4,N,53.9,0,0,501.1,0,115.2,53.9,544.8,555,555
2020,8,TGM,5E,Sandy,(blank),2,4,S,323.7,0,0,61.2,2.3,186.2,323.7,288.2,387.2,387.2
2020,8,TGM,5E,Sandy,(blank),4,1,N,93.7,0,0,154.5,11.2,0,93.7,88.6,259.5,259.5
2020,8,TGM,5E,Sandy,(blank),4,1,S,90.5,0,0,313.2,10.2,0,90.5,49.1,413.9,413.9
2020,8,TGM,5E,Sandy,(blank),4,4,N,157.9,0,0,20.7,0,0,157.9,21.4,178.6,178.6
2020,8,TGM,5E,Sandy,(blank),4,4,S,119.4,0,0,15.6,0,0,119.4,16.7,135,135
2020,9,AGM,17S,Loamy,NonMCLO,1,1,N,172.3,87.6,0,84.3,283.5,0,259.9,148.9,715.3,715.3
2020,9,AGM,17S,Loamy,NonMCLO,1,1,S,204.1,25.9,0.8,0.5,0,0,230,60.8,257.3,257.3
2020,9,AGM,17S,Loamy,NonMCLO,1,4,N,21,0,0,76.2,11.4,0,21,9.6,108.6,108.6
2020,9,AGM,17S,Loamy,NonMCLO,1,4,S,25.7,0,0,245.1,0,0,25.7,159.4,270.8,270.8
2020,9,AGM,17S,Loamy,NonMCLO,2,1,N,401.6,0,0,0.8,0,0,401.6,26.7,402.4,402.4
2020,9,AGM,17S,Loamy,NonMCLO,2,1,S,204.5,25.3,0,3.6,0,0,229.8,217.9,258.7,258.7
2020,9,AGM,17S,Loamy,NonMCLO,2,4,N,130.9,31,0,8.5,0,0,161.9,21.5,201.4,201.4
2020,9,AGM,17S,Loamy,NonMCLO,2,4,S,220.9,0,0,178,93.8,0,220.9,71.7,492.7,492.7
2020,9,AGM,17S,Salt Flats,(blank),3,1,N,0,64.3,0,301.8,0,0,64.3,770.5,430.3,430.3
2020,9,AGM,17S,Salt Flats,(blank),3,1,S,0,0,0,290.1,0,0,0,719.4,290.1,290.1
2020,9,AGM,17S,Salt Flats,(blank),3,4,N,0,1733.5,0,0,97.6,0,1733.5,385.5,3564.7,3564.7
2020,9,AGM,17S,Salt Flats,(blank),3,4,S,0,1359.9,0,1407,270.6,0,1359.9,335.9,4397.2,4397.2
2020,9,AGM,17S,Salt Flats,(blank),4,1,N,114.2,0,0,37.2,0.8,0,114.2,10,152.1,152.1
2020,9,AGM,17S,Salt Flats,(blank),4,1,S,46.2,0,0,217.8,14.4,0,46.2,70.2,278.5,278.5
2020,9,AGM,17S,Salt Flats,(blank),4,4,N,0,971.3,0,42.2,0,0,971.3,61.8,1984.8,1984.8
2020,9,AGM,17S,Salt Flats,(blank),4,4,S,0,440.4,0,114.7,17.7,205.4,440.4,349.3,1013.2,1013.2
2020,9,AGM,17S,Sandy,(blank),5,1,N,51,0,0,72.1,12.1,0,51,67.7,135.1,135.1
2020,9,AGM,17S,Sandy,(blank),5,1,S,104.4,0,0,117.1,0,0,104.4,97.7,221.5,221.5
2020,9,AGM,17S,Sandy,(blank),5,4,N,265.1,0,0,314.3,12.2,0,265.1,91.5,591.5,591.5
2020,9,AGM,17S,Sandy,(blank),5,4,S,297.8,0,0,38.8,6.4,0,297.8,72.9,343,343
2020,9,AGM,17S,Sandy,(blank),6,1,N,0,0,0,1155.9,0,0,0,295.5,1155.9,1155.9
2020,9,AGM,17S,Sandy,(blank),6,1,S,0,0,0,686.9,38.8,0,0,379.3,725.7,725.7
2020,9,AGM,17S,Sandy,(blank),6,4,N,7.3,214.8,0,68,217.5,0,222.1,70.8,722.5,722.5
2020,9,AGM,17S,Sandy,(blank),6,4,S,13.7,1.3,2.3,678,5.1,0,15,218.5,701.8,701.8
2020,9,TGM,17N,Loamy,NonMCLO,1,1,N,172.4,0,0,7.6,0,0,172.4,9.7,180,180
2020,9,TGM,17N,Loamy,NonMCLO,1,1,S,455.2,0,0,6.7,0,0,455.2,72.3,461.9,461.9
2020,9,TGM,17N,Loamy,NonMCLO,1,4,N,222.2,1.4,0,60.8,31.9,0,223.6,88.6,317.8,317.8
2020,9,TGM,17N,Loamy,NonMCLO,1,4,S,166.1,49.1,0,313.5,0,0,215.2,380.3,577.8,577.8
2020,9,TGM,17N,Loamy,NonMCLO,2,1,N,157.9,0,0,19.6,0,0,157.9,9.4,177.4,177.4
2020,9,TGM,17N,Loamy,NonMCLO,2,1,S,147.5,0,0,43.5,4,0,147.5,53,195.1,195.1
2020,9,TGM,17N,Loamy,NonMCLO,2,4,N,137.9,0,0,8.4,1.1,0,137.9,29.1,147.4,147.4
2020,9,TGM,17N,Loamy,NonMCLO,2,4,S,205.3,0,0,4.9,12.8,0,205.3,45.7,223,223
2020,9,TGM,17N,Salt Flats,(blank),3,1,N,0,1064.1,0,87.5,0,0,1064.1,1577.1,2215.6,2215.6
2020,9,TGM,17N,Salt Flats,(blank),3,1,S,0,1335.3,0,217.3,0,0,1335.3,1784.1,2888,2888
2020,9,TGM,17N,Salt Flats,(blank),3,4,N,76.4,825.8,0,592.5,212.6,0,902.2,1047.6,2533.2,2533.2
2020,9,TGM,17N,Salt Flats,(blank),3,4,S,0,1019.1,0,880.2,41.7,0,1019.1,2162.5,2960.1,2960.1
2020,9,TGM,17N,Salt Flats,(blank),4,1,N,0,784.9,0,360.6,0,0,784.9,724.3,1930.3,1930.3
2020,9,TGM,17N,Salt Flats,(blank),4,1,S,67.4,215.8,0,1479.8,389.1,0,283.1,2168.4,2367.8,2367.8
2020,9,TGM,17N,Salt Flats,(blank),4,4,N,99.1,476.1,0,1.7,0,0,575.2,613.9,1053,1053
2020,9,TGM,17N,Salt Flats,(blank),4,4,S,3.6,766.6,0,0,41.8,0,770.2,385,1578.5,1578.5
2020,9,TGM,17N,Sandy,(blank),5,1,N,0.5,0,0,273.5,21.8,0,0.5,188.5,295.8,295.8
2020,9,TGM,17N,Sandy,(blank),5,1,S,7,0,0,357.8,0,0,7,494.9,364.8,364.8
2020,9,TGM,17N,Sandy,(blank),5,4,N,37.2,0,0,51.8,0.8,0,37.2,9.5,89.8,89.8
2020,9,TGM,17N,Sandy,(blank),5,4,S,124.8,0,0,46.2,19.8,0,124.8,79,190.8,190.8
2020,9,TGM,17N,Sandy,(blank),6,1,N,34,34.3,0,70.9,431.8,0,68.3,15.3,605.4,605.4
2020,9,TGM,17N,Sandy,(blank),6,1,S,154.3,47.4,0,86.8,0,0,201.7,66.3,335.9,335.9
2020,9,TGM,17N,Sandy,(blank),6,4,N,0,816,0,418.3,47.5,0,816,655.4,2097.7,2097.7
2020,9,TGM,17N,Sandy,(blank),6,4,S,8.8,177.1,0,631.8,749,0,185.9,255,1743.8,1743.8
2020,10,AGM,20NW,Salt Flats,(blank),5,1,N,0,145.7,0,185.4,0,0,145.7,143,476.7,476.7
2020,10,AGM,20NW,Salt Flats,(blank),5,1,S,4.3,671.9,3.6,87.9,1.1,0,676.2,435.2,1440.8,1440.8
2020,10,AGM,20NW,Salt Flats,(blank),5,4,N,0,413,0,15.6,1.2,0,413,132.5,842.7,842.7
2020,10,AGM,20NW,Salt Flats,(blank),5,4,S,5.3,910.8,0,397.1,0,0,916.1,1045.6,2224,2224
2020,10,AGM,20NW,Salt Flats,(blank),6,1,N,0,925.1,0,97.3,0,0,925.1,529.9,1947.5,1947.5
2020,10,AGM,20NW,Salt Flats,(blank),6,1,S,5.3,720.4,0,59.2,0,0,725.8,652.1,1505.4,1505.4
2020,10,AGM,20NW,Salt Flats,(blank),6,4,N,17.7,16.8,0,292.6,0,0,34.6,97.1,344,344
2020,10,AGM,20NW,Salt Flats,(blank),6,4,S,0,575.9,0,112.7,0,0,575.9,740.6,1264.5,1264.5
2020,10,AGM,20NW,Sandy,(blank),1,1,N,4.1,0,0,557.1,0,0,4.1,125.7,561.3,561.3
2020,10,AGM,20NW,Sandy,(blank),1,1,S,0,0,0,549.4,0,0,0,151.6,549.4,549.4
2020,10,AGM,20NW,Sandy,(blank),1,4,N,198.5,0,0,136.7,0,0,198.5,163,335.2,335.2
2020,10,AGM,20NW,Sandy,(blank),1,4,S,46.7,0,0,632.3,20.9,0,46.7,125.6,699.9,699.9
2020,10,AGM,20NW,Sandy,(blank),2,1,N,0,109.3,0,566.5,147.4,0,109.3,123.5,932.5,932.5
2020,10,AGM,20NW,Sandy,(blank),2,1,S,0,311.8,0,202.8,0,0,311.8,226,826.5,826.5
2020,10,AGM,20NW,Sandy,(blank),2,4,N,0,0,0,597.9,9.4,0,0,270.8,607.2,607.2
2020,10,AGM,20NW,Sandy,(blank),2,4,S,0,191.7,0,553.6,0,0,191.7,234.1,936.9,936.9
2020,10,AGM,20NW,Sandy,(blank),3,1,N,77.9,0,0,289.4,0,0,77.9,224.4,367.3,367.3
2020,10,AGM,20NW,Sandy,(blank),3,1,S,405.6,0,11,175.3,0,0,405.6,170.8,592,592
2020,10,AGM,20NW,Sandy,(blank),3,4,N,0,195.8,4.5,534.1,67.9,0,195.8,260.6,998.1,998.1
2020,10,AGM,20NW,Sandy,(blank),3,4,S,0,53.9,6.4,312,0,0,53.9,110.6,426.1,426.1
2020,10,AGM,20NW,Sandy,(blank),4,1,N,106.8,0,0.6,440.1,0,0,106.8,227,547.5,547.5
2020,10,AGM,20NW,Sandy,(blank),4,1,S,0,49.2,9.8,477.5,0,0,49.2,181.3,585.8,585.8
2020,10,AGM,20NW,Sandy,(blank),4,4,N,124.3,115.3,8.4,28.7,0,131.4,239.7,339.8,392.1,392.1
2020,10,AGM,20NW,Sandy,(blank),4,4,S,0,630.9,37.4,0,43.7,0,630.9,45.8,1342.9,1342.9
2020,10,TGM,20SE,Salt Flats,(blank),6,1,N,0,389.2,0,0,240.3,0,389.2,454.5,1018.6,1018.6
2020,10,TGM,20SE,Salt Flats,(blank),6,1,S,0,236.5,0,136.1,2.1,0,236.5,551,611.2,611.2
2020,10,TGM,20SE,Salt Flats,(blank),6,4,N,0,973.7,3.4,18.1,0,0,973.7,546.1,1968.8,1968.8
2020,10,TGM,20SE,Salt Flats,(blank),6,4,S,36.2,358.7,0,27.5,0,0,394.9,583.9,781,781
2020,10,TGM,20SE,Salt Flats,(blank),5,1,N,0,99.4,0,680.6,7.1,36.7,99.4,352.3,886.4,886.4
2020,10,TGM,20SE,Salt Flats,(blank),5,1,S,0,283,0,96.6,116.1,0,283,249.7,778.7,778.7
2020,10,TGM,20SE,Salt Flats,(blank),5,4,N,3,550.5,0,253.5,0,0,553.5,797.2,1357.5,1357.5
2020,10,TGM,20SE,Salt Flats,(blank),5,4,S,0,235.3,0,411.1,0,0,235.3,702.8,881.7,881.7
2020,10,TGM,20SE,Sandy,(blank),1,1,N,0,19.2,0,426.9,0,0,19.2,22,465.3,465.3
2020,10,TGM,20SE,Sandy,(blank),1,1,S,0,3.3,0,214.2,0,0,3.3,25.2,220.9,220.9
2020,10,TGM,20SE,Sandy,(blank),1,4,N,68.9,0,0,306.2,1.2,0,68.9,115.7,376.4,376.4
2020,10,TGM,20SE,Sandy,(blank),1,4,S,0,0,0,521.3,0,0,0,112.1,521.3,521.3
2020,10,TGM,20SE,Sandy,(blank),2,1,N,0,0,0,336.4,0,0,0,18.4,336.4,336.4
2020,10,TGM,20SE,Sandy,(blank),2,1,S,0,2.2,0,414.6,0,0,2.2,54.5,419,419
2020,10,TGM,20SE,Sandy,(blank),2,4,N,0,3.5,0,628.5,0,0,3.5,48.5,635.4,635.4
2020,10,TGM,20SE,Sandy,(blank),2,4,S,0,4.6,0,590.2,2.7,0,4.6,106.7,602.1,602.1
2020,10,TGM,20SE,Sandy,(blank),3,1,N,0,5.1,0,587.5,0,0,5.1,14.9,597.7,597.7
2020,10,TGM,20SE,Sandy,(blank),3,1,S,57.3,0,0,569.3,0,0,57.3,140,626.6,626.6
2020,10,TGM,20SE,Sandy,(blank),3,4,N,236.2,0,0,45.9,382.7,0,236.2,54.6,664.8,664.8
2020,10,TGM,20SE,Sandy,(blank),3,4,S,0,0,0,470.6,0,0,0,68,470.6,470.6
2020,10,TGM,20SE,Sandy,(blank),4,1,N,33.6,0,0,79.2,0,164.5,33.6,26.3,112.8,112.8
2020,10,TGM,20SE,Sandy,(blank),4,1,S,181.9,0,0,330.6,3.5,0,181.9,117.1,516,516
2020,10,TGM,20SE,Sandy,(blank),4,4,N,21.6,34.5,4.8,121.5,101.8,0,56.1,47.7,318.8,318.8
2020,10,TGM,20SE,Sandy,(blank),4,4,S,187,0,7.5,182.4,23.8,0,187,157.9,400.7,400.7
2020,NA,NEW_HVY,1W,Loamy,MCLO,1,1,N,49.7,0,0,179.2,34.1,0,49.7,171.4,263,263
2020,NA,NEW_HVY,1W,Loamy,MCLO,1,1,S,187.7,0,0,96.7,66.1,0,187.7,129.2,350.5,350.5
2020,NA,NEW_HVY,1W,Loamy,MCLO,1,4,N,196.3,0,0,7.5,26.2,0,196.3,16.1,229.9,229.9
2020,NA,NEW_HVY,1W,Loamy,MCLO,1,4,S,76.2,0,0,418.2,53,0,76.2,222.8,547.3,547.3
2020,NA,NEW_HVY,1W,Loamy,MCLO,2,1,N,356.3,0,0,0,0.6,0,356.3,29,356.9,356.9
2020,NA,NEW_HVY,1W,Loamy,MCLO,2,1,S,173.8,0,0,89.6,18.3,0,173.8,13.3,281.6,281.6
2020,NA,NEW_HVY,1W,Loamy,MCLO,2,4,N,214.6,0,0,94.6,0,0,214.6,75,309.1,309.1
2020,NA,NEW_HVY,1W,Loamy,MCLO,2,4,S,1.2,0,0,131.5,35.5,0,1.2,1.4,168.3,168.3
2020,NA,NEW_HVY,1W,Loamy,MCLO,3,1,N,280.1,0,0,54.5,0,0,280.1,16.5,334.7,334.7
2020,NA,NEW_HVY,1W,Loamy,MCLO,3,1,S,156.8,0,0,149.1,112.1,0,156.8,80.4,418,418
2020,NA,NEW_HVY,1W,Loamy,MCLO,3,4,N,6.7,0,0,520.1,22,0,6.7,510.7,548.9,548.9
2020,NA,NEW_HVY,1W,Loamy,MCLO,3,4,S,169.9,0,0,187.7,0,0,169.9,12.1,357.5,357.5
2020,NA,NEW_HVY,1W,Loamy,MCLO,4,1,N,57.3,29,0,245.6,93.8,0,86.3,368.6,454.7,454.7
2020,NA,NEW_HVY,1W,Loamy,MCLO,4,1,S,191,0,0,56,100.7,0,191,39.7,347.7,347.7
2020,NA,NEW_HVY,1W,Loamy,MCLO,4,4,N,33.3,0,0,112.8,39.7,0,33.3,0.9,185.8,185.8
2020,NA,NEW_HVY,1W,Loamy,MCLO,4,4,S,3.5,0,0,594.4,12.1,0,3.5,251.7,609.9,609.9
2020,NA,NEW_HVY,28N,Loamy,MCLO,1,1,N,198.4,0,0,72.1,0,0,198.4,270.6,270.5,270.5
2020,NA,NEW_HVY,28N,Loamy,MCLO,1,1,S,0,72.3,183.9,41.5,0,0,72.3,4.6,370.1,370.1
2020,NA,NEW_HVY,28N,Loamy,MCLO,1,4,N,1.4,0,0,769.4,0,0,1.4,23.7,770.8,770.8
2020,NA,NEW_HVY,28N,Loamy,MCLO,1,4,S,2,340.7,106.3,756.9,18.8,0,342.7,20.2,1565.3,1565.3
2020,NA,NEW_HVY,28N,Loamy,MCLO,2,1,N,9.1,0,0,425.3,0,0,9.1,126.1,434.5,434.5
2020,NA,NEW_HVY,28N,Loamy,MCLO,2,1,S,0,29.7,0,446.3,0,0,29.7,270.7,505.6,505.6
2020,NA,NEW_HVY,28N,Loamy,MCLO,2,4,N,45.9,0,0,670.3,0,0,45.9,15.8,716.2,716.2
2020,NA,NEW_HVY,28N,Loamy,MCLO,2,4,S,0,0,0,840.6,0,79.7,0,102.7,840.6,840.6
2020,NA,NEW_HVY,28N,Loamy,MCLO,3,1,N,139.4,0,0,167.8,4,0,139.4,12.2,311.2,311.2
